SMFP(Ours),,SMFP w/o CrossQ,,SAC Flow-T,,SAC Flow-G,,DIME,,Crossq,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.7915,145.64599,0.7915,139.7034515,,,,,,,,,,
0.792,145.245295,0.792,140.5290833,,,,,,,,,,
0.7925,146.8551386,0.7925,141.0310293,,,,,,,,,,
0.793,148.0949802,0.793,141.2007601,,,,,,,,,,
0.7935,145.4070107,0.7935,138.8214229,,,,,,,,,,
0.794,155.4426144,0.794,139.1456983,,,,,,,,,,
0.7945,152.2003294,0.7945,141.2512176,,,,,,,,,,
0.795,144.8632411,0.795,140.5637674,,,,,,,,,,
0.7955,147.7422639,0.7955,139.9166328,,,,,,,,,,
0.796,146.0039316,0.796,140.1670382,,,,,,,,,,
0.7965,145.5938076,0.7965,141.1121499,,,,,,,,,,
0.797,151.9910904,0.797,139.9353018,,,,,,,,,,
0.7975,145.6128141,0.7975,138.4558324,,,,,,,,,,
0.798,142.6649042,0.798,140.8282978,,,,,,,,,,
0.7985,150.9715832,0.7985,140.7072246,,,,,,,,,,
0.799,152.9184752,0.799,140.7933201,,,,,,,,,,
0.7995,148.6086921,0.7995,139.9298197,,,,,,,,,,
0.8,145.34377,0.8,139.8149301,,,,,,,,,,
0.8005,151.8364307,0.8005,140.2968975,,,,,,,,,,
0.801,141.6414466,0.801,141.8695067,,,,,,,,,,
0.8015,152.3792417,0.8015,140.3759746,,,,,,,,,,
0.802,149.9946575,0.802,144.6762807,,,,,,,,,,
0.8025,153.1970496,0.8025,140.2017788,,,,,,,,,,
0.803,151.4240143,0.803,140.5183599,,,,,,,,,,
0.8035,142.6586004,0.8035,139.2422239,,,,,,,,,,
0.804,146.6545472,0.804,141.1098149,,,,,,,,,,
0.8045,153.8039419,0.8045,139.8780061,,,,,,,,,,
0.805,145.5457639,0.805,141.6078517,,,,,,,,,,
0.8055,148.6422576,0.8055,143.06073,,,,,,,,,,
0.806,139.8413589,0.806,140.2703154,,,,,,,,,,
0.8065,147.5122393,0.8065,142.2240226,,,,,,,,,,
0.807,146.569905,0.807,140.4260338,,,,,,,,,,
0.8075,150.0254005,0.8075,134.1229623,,,,,,,,,,
0.808,142.8491849,0.808,140.8725991,,,,,,,,,,
0.8085,151.5351757,0.8085,141.7164236,,,,,,,,,,
0.809,145.5337558,0.809,138.9319369,,,,,,,,,,
0.8095,147.9026591,0.8095,140.2070625,,,,,,,,,,
0.81,142.702529,0.81,139.2926119,,,,,,,,,,
0.8105,143.5418942,0.8105,142.3494591,,,,,,,,,,
0.811,148.1183373,0.811,140.4466031,,,,,,,,,,
0.8115,142.9185505,0.8115,142.2107405,,,,,,,,,,
0.812,152.6500665,0.812,136.2007551,,,,,,,,,,
0.8125,146.3119079,0.8125,141.1793561,,,,,,,,,,
0.813,151.4392221,0.813,140.7182253,,,,,,,,,,
0.8135,138.993948,0.8135,142.5228204,,,,,,,,,,
0.814,154.7834227,0.814,136.9470223,,,,,,,,,,
0.8145,151.0042745,0.8145,140.4345842,,,,,,,,,,
0.815,153.4303676,0.815,141.0860638,,,,,,,,,,
0.8155,140.6365449,0.8155,137.5140078,,,,,,,,,,
0.816,144.5616853,0.816,139.8805614,,,,,,,,,,
0.8165,147.5089706,0.8165,138.1790918,,,,,,,,,,
0.817,145.2097653,0.817,140.5472995,,,,,,,,,,
0.8175,150.5148157,0.8175,141.7786713,,,,,,,,,,
0.818,153.3870984,0.818,141.1817103,,,,,,,,,,
0.8185,150.7137026,0.8185,139.7935532,,,,,,,,,,
0.819,147.0051629,0.819,140.2178585,,,,,,,,,,
0.8195,144.3717342,0.8195,138.6623342,,,,,,,,,,
0.82,144.305077,0.82,140.2572102,,,,,,,,,,
0.8205,145.1344729,0.8205,141.3227536,,,,,,,,,,
0.821,147.5341646,0.821,140.2158605,,,,,,,,,,
0.8215,150.4881865,0.8215,140.2979731,,,,,,,,,,
0.822,146.9131626,0.822,141.9770013,,,,,,,,,,
0.8225,149.3365642,0.8225,140.8730402,,,,,,,,,,
0.823,147.2168454,0.823,141.858797,,,,,,,,,,
0.8235,148.4252284,0.8235,140.5026851,,,,,,,,,,
0.824,147.6967732,0.824,140.5123987,,,,,,,,,,
0.8245,148.7727007,0.8245,144.0405311,,,,,,,,,,
0.825,145.4845168,0.825,134.8610715,,,,,,,,,,
0.8255,146.5268007,0.8255,141.7315141,,,,,,,,,,
0.826,156.089934,0.826,139.0790899,,,,,,,,,,
0.8265,145.0734788,0.8265,138.6971098,,,,,,,,,,
0.827,153.1621291,0.827,137.5306692,,,,,,,,,,
0.8275,143.2359649,0.8275,139.7193167,,,,,,,,,,
0.828,145.9432323,0.828,140.8479059,,,,,,,,,,
0.8285,151.2215086,0.8285,140.3915337,,,,,,,,,,
0.829,152.6513768,0.829,141.0565838,,,,,,,,,,
0.8295,144.2539094,0.8295,140.6120064,,,,,,,,,,
0.83,145.3811609,0.83,139.7453761,,,,,,,,,,
0.8305,151.5812865,0.8305,142.205807,,,,,,,,,,
0.831,143.7289048,0.831,140.5746104,,,,,,,,,,
0.8315,153.1043457,0.8315,137.7453966,,,,,,,,,,
0.832,150.5104999,0.832,139.7646152,,,,,,,,,,
0.8325,143.1167306,0.8325,141.1698912,,,,,,,,,,
0.833,147.697902,0.833,140.3021663,,,,,,,,,,
0.8335,150.2265614,0.8335,141.9785923,,,,,,,,,,
0.834,143.9915936,0.834,140.7591498,,,,,,,,,,
0.8345,145.736468,0.8345,142.6653673,,,,,,,,,,
0.835,147.0145172,0.835,141.2345851,,,,,,,,,,
0.8355,144.2465103,0.8355,138.5931643,,,,,,,,,,
0.836,144.6227234,0.836,140.5214566,,,,,,,,,,
0.8365,154.7443284,0.8365,139.0698895,,,,,,,,,,
0.837,141.1148035,0.837,142.2167226,,,,,,,,,,
0.8375,140.8101333,0.8375,140.298174,,,,,,,,,,
0.838,150.1211932,0.838,141.8671656,,,,,,,,,,
0.8385,146.5997221,0.8385,134.1567473,,,,,,,,,,
0.839,146.3541494,0.839,139.7255472,,,,,,,,,,
0.8395,146.2444032,0.8395,140.5848934,,,,,,,,,,
0.84,146.4080832,0.84,141.5406688,,,,,,,,,,
0.8405,144.9788952,0.8405,140.716291,,,,,,,,,,
0.841,145.5662477,0.841,140.2440986,,,,,,,,,,
0.8415,153.0869132,0.8415,141.2419923,,,,,,,,,,
0.842,145.4233668,0.842,139.8734946,,,,,,,,,,
0.8425,143.635769,0.8425,139.8069858,,,,,,,,,,
0.843,154.4527278,0.843,139.3610971,,,,,,,,,,
0.8435,151.3276543,0.8435,141.6747277,,,,,,,,,,
0.844,151.7558992,0.844,135.1687518,,,,,,,,,,
0.8445,143.3306785,0.8445,134.9612976,,,,,,,,,,
0.845,149.0548232,0.845,139.9251364,,,,,,,,,,
0.8455,144.8467141,0.8455,133.3671193,,,,,,,,,,
0.846,154.6346724,0.846,140.1621489,,,,,,,,,,
0.8465,144.9462759,0.8465,140.8957768,,,,,,,,,,
0.847,154.7714929,0.847,139.438046,,,,,,,,,,
0.8475,144.0108987,0.8475,141.0636794,,,,,,,,,,
0.848,144.420825,0.848,139.6643247,,,,,,,,,,
0.8485,143.7737069,0.8485,140.2093707,,,,,,,,,,
0.849,147.9231534,0.849,139.3862083,,,,,,,,,,
0.8495,154.5037607,0.8495,140.9472726,,,,,,,,,,
0.85,145.2727498,0.85,140.5520749,,,,,,,,,,
0.8505,150.0647088,0.8505,139.2415094,,,,,,,,,,
0.851,146.1283905,0.851,141.1743181,,,,,,,,,,
0.8515,141.9363728,0.8515,140.6141128,,,,,,,,,,
0.852,140.5844766,0.852,141.1649612,,,,,,,,,,
0.8525,141.7567854,0.8525,140.166352,,,,,,,,,,
0.853,150.4044995,0.853,140.9424774,,,,,,,,,,
0.8535,147.2404493,0.8535,139.915386,,,,,,,,,,
0.854,146.4645952,0.854,140.325333,,,,,,,,,,
0.8545,140.6779977,0.8545,138.3607714,,,,,,,,,,
0.855,146.2349026,0.855,139.5153061,,,,,,,,,,
0.8555,145.3617022,0.8555,139.7791217,,,,,,,,,,
0.856,140.526607,0.856,139.930712,,,,,,,,,,
0.8565,154.4000578,0.8565,139.4824131,,,,,,,,,,
0.857,147.5286565,0.857,140.0973213,,,,,,,,,,
0.8575,145.4915672,0.8575,139.1558428,,,,,,,,,,
0.858,145.1812422,0.858,140.7109262,,,,,,,,,,
0.8585,152.9427762,0.8585,141.3348389,,,,,,,,,,
0.859,144.8424376,0.859,140.0914782,,,,,,,,,,
0.8595,143.5917944,0.8595,142.1624906,,,,,,,,,,
0.86,147.1423948,0.86,139.0894033,,,,,,,,,,
0.8605,149.7404994,0.8605,139.6561797,,,,,,,,,,
0.861,143.3854725,0.861,142.0595548,,,,,,,,,,
0.8615,142.6648469,0.8615,139.830358,,,,,,,,,,
0.862,144.4990889,0.862,140.6932311,,,,,,,,,,
0.8625,155.0845791,0.8625,136.6741812,,,,,,,,,,
0.863,144.6240871,0.863,139.3813799,,,,,,,,,,
0.8635,151.9827438,0.8635,139.5372521,,,,,,,,,,
0.864,145.3103746,0.864,140.5802239,,,,,,,,,,
0.8645,143.8678183,0.8645,140.3032438,,,,,,,,,,
0.865,145.1079856,0.865,142.1981947,,,,,,,,,,
0.8655,146.2909981,0.8655,136.7797654,,,,,,,,,,
0.866,145.3359648,0.866,141.9740714,,,,,,,,,,
0.8665,145.386644,0.8665,140.0307901,,,,,,,,,,
0.867,152.0624969,0.867,139.7704431,,,,,,,,,,
0.8675,151.5393939,0.8675,141.404666,,,,,,,,,,
0.868,147.2814543,0.868,140.8401594,,,,,,,,,,
0.8685,149.6490906,0.8685,141.198443,,,,,,,,,,
0.869,154.5056107,0.869,139.3570781,,,,,,,,,,
0.8695,147.2085658,0.8695,140.5608886,,,,,,,,,,
0.87,148.345255,0.87,140.9603554,,,,,,,,,,
0.8705,151.1586895,0.8705,138.3637126,,,,,,,,,,
0.871,138.3349312,0.871,140.7678767,,,,,,,,,,
0.8715,150.4691844,0.8715,139.5451041,,,,,,,,,,
0.872,146.9425084,0.872,140.7885677,,,,,,,,,,
0.8725,145.9988464,0.8725,139.467005,,,,,,,,,,
0.873,152.1051307,0.873,140.7841348,,,,,,,,,,
0.8735,146.3228361,0.8735,139.5528336,,,,,,,,,,
0.874,151.5671258,0.874,141.3143481,,,,,,,,,,
0.8745,145.0053712,0.8745,141.4292426,,,,,,,,,,
0.875,145.6799622,0.875,139.3632908,,,,,,,,,,
0.8755,158.461455,0.8755,140.4885274,,,,,,,,,,
0.876,151.0248249,0.876,141.6767071,,,,,,,,,,
0.8765,147.1248197,0.8765,140.50113,,,,,,,,,,
0.877,140.923148,0.877,140.6475853,,,,,,,,,,
0.8775,152.113477,0.8775,141.1443382,,,,,,,,,,
0.878,153.509681,0.878,137.0582004,,,,,,,,,,
0.8785,145.6710975,0.8785,140.6771886,,,,,,,,,,
0.879,141.4101971,0.879,141.3154711,,,,,,,,,,
0.8795,146.9248121,0.8795,140.8010976,,,,,,,,,,
0.88,144.9281983,0.88,140.0588027,,,,,,,,,,
0.8805,157.1169693,0.8805,139.237003,,,,,,,,,,
0.881,147.0565523,0.881,141.9225896,,,,,,,,,,
0.8815,149.2382373,0.8815,139.4383739,,,,,,,,,,
0.882,142.897699,0.882,139.9602756,,,,,,,,,,
0.8825,144.7848805,0.8825,136.9456045,,,,,,,,,,
0.883,145.4161225,0.883,140.0726101,,,,,,,,,,
0.8835,142.2679544,0.8835,139.8848729,,,,,,,,,,
0.884,144.3846451,0.884,142.2027131,,,,,,,,,,
0.8845,143.6521006,0.8845,142.2602333,,,,,,,,,,
0.885,137.8275474,0.885,142.5036086,,,,,,,,,,
0.8855,141.8553807,0.8855,140.387255,,,,,,,,,,
0.886,148.2317548,0.886,139.3890872,,,,,,,,,,
0.8865,146.4061055,0.8865,141.5081762,,,,,,,,,,
0.887,140.9159763,0.887,139.7089247,,,,,,,,,,
0.8875,146.706505,0.8875,139.8106903,,,,,,,,,,
0.888,140.5653352,0.888,141.7146565,,,,,,,,,,
0.8885,148.7696775,0.8885,141.1218611,,,,,,,,,,
0.889,146.1311077,0.889,140.5265085,,,,,,,,,,
0.8895,140.4830997,0.8895,141.3146671,,,,,,,,,,
0.89,144.659108,0.89,141.3467325,,,,,,,,,,
0.8905,146.4555072,0.8905,139.8165235,,,,,,,,,,
0.891,145.5620377,0.891,140.7453981,,,,,,,,,,
0.8915,145.8212389,0.8915,141.2913538,,,,,,,,,,
0.892,140.8100915,0.892,144.0451728,,,,,,,,,,
0.8925,144.0646891,0.8925,139.2170845,,,,,,,,,,
0.893,145.0612548,0.893,139.7324198,,,,,,,,,,
0.8935,143.6015573,0.8935,140.5521958,,,,,,,,,,
0.894,151.1132191,0.894,140.6442762,,,,,,,,,,
0.8945,142.6742094,0.8945,141.1943204,,,,,,,,,,
0.895,147.3957733,0.895,143.0014205,,,,,,,,,,
0.8955,140.4562729,0.8955,141.702452,,,,,,,,,,
0.896,146.3561143,0.896,140.8269107,,,,,,,,,,
0.8965,144.4237674,0.8965,141.3005366,,,,,,,,,,
0.897,143.5591799,0.897,141.1278716,,,,,,,,,,
0.8975,141.410139,0.8975,141.3952805,,,,,,,,,,
0.898,151.2261835,0.898,141.4674241,,,,,,,,,,
0.8985,144.2147807,0.8985,140.9300734,,,,,,,,,,
0.899,144.0933284,0.899,140.109705,,,,,,,,,,
0.8995,149.618878,0.8995,141.2107152,,,,,,,,,,
0.9,143.6314747,0.9,139.2646233,,,,,,,,,,
0.9005,156.3961038,0.9005,139.8743947,,,,,,,,,,
0.901,145.4756232,0.901,142.6387746,,,,,,,,,,
0.9015,145.921309,0.9015,141.2686443,,,,,,,,,,
0.902,154.3049426,0.902,140.9966848,,,,,,,,,,
0.9025,151.7698156,0.9025,140.4124358,,,,,,,,,,
0.903,147.5198333,0.903,140.4687539,,,,,,,,,,
0.9035,148.2315789,0.9035,142.6562913,,,,,,,,,,
0.904,147.7192601,0.904,142.3925382,,,,,,,,,,
0.9045,146.8234548,0.9045,135.2562147,,,,,,,,,,
0.905,146.6707035,0.905,142.9393137,,,,,,,,,,
0.9055,143.5385786,0.9055,137.207416,,,,,,,,,,
0.906,148.0020477,0.906,141.6214313,,,,,,,,,,
0.9065,143.6283644,0.9065,136.587387,,,,,,,,,,
0.907,147.2857587,0.907,143.2971841,,,,,,,,,,
0.9075,153.3282621,0.9075,143.0255166,,,,,,,,,,
0.908,151.8909632,0.908,139.5156273,,,,,,,,,,
0.9085,144.1456141,0.9085,138.5059159,,,,,,,,,,
0.909,153.7538182,0.909,136.7549091,,,,,,,,,,
0.9095,146.4427882,0.9095,138.1242835,,,,,,,,,,
0.91,144.5038251,0.91,139.9287772,,,,,,,,,,
0.9105,150.5720759,0.9105,140.0609987,,,,,,,,,,
0.911,145.9502511,0.911,140.6275173,,,,,,,,,,
0.9115,151.0647217,0.9115,141.1048359,,,,,,,,,,
0.912,139.8304032,0.912,134.8841897,,,,,,,,,,
0.9125,150.7740292,0.9125,140.4890791,,,,,,,,,,
0.913,152.9344758,0.913,138.2046416,,,,,,,,,,
0.9135,148.0018968,0.9135,141.2237163,,,,,,,,,,
0.914,146.1002207,0.914,139.8576322,,,,,,,,,,
0.9145,144.0521365,0.9145,139.5104,,,,,,,,,,
0.915,145.3217349,0.915,133.6866079,,,,,,,,,,
0.9155,141.533821,0.9155,138.3003135,,,,,,,,,,
0.916,145.2099458,0.916,139.763269,,,,,,,,,,
0.9165,151.8311109,0.9165,139.7151248,,,,,,,,,,
0.917,147.6777134,0.917,140.6633233,,,,,,,,,,
0.9175,144.4976847,0.9175,135.4444015,,,,,,,,,,
0.918,151.7311461,0.918,135.2446191,,,,,,,,,,
0.9185,143.5605899,0.9185,134.2425646,,,,,,,,,,
0.919,144.8406568,0.919,138.3696621,,,,,,,,,,
0.9195,145.4252741,0.9195,140.6053759,,,,,,,,,,
0.92,149.6106102,0.92,141.4680516,,,,,,,,,,
0.9205,142.6406929,0.9205,140.4155718,,,,,,,,,,
0.921,150.7132864,0.921,139.7386081,,,,,,,,,,
0.9215,142.8199941,0.9215,140.9847008,,,,,,,,,,
0.922,151.4371618,0.922,142.432164,,,,,,,,,,
0.9225,141.298366,0.9225,144.2529726,,,,,,,,,,
0.923,142.1397692,0.923,142.6220521,,,,,,,,,,
0.9235,149.6235168,0.9235,139.9993707,,,,,,,,,,
0.924,144.2746584,0.924,140.9420132,,,,,,,,,,
0.9245,146.1329811,0.9245,139.8290041,,,,,,,,,,
0.925,141.1260898,0.925,140.2975995,,,,,,,,,,
0.9255,149.6735153,0.9255,139.9561681,,,,,,,,,,
0.926,153.0183698,0.926,138.5420601,,,,,,,,,,
0.9265,144.939855,0.9265,139.4504791,,,,,,,,,,
0.927,152.4854472,0.927,138.9074229,,,,,,,,,,
0.9275,145.3293732,0.9275,139.5089834,,,,,,,,,,
0.928,144.5536027,0.928,137.3564937,,,,,,,,,,
0.9285,139.8252371,0.9285,140.8568573,,,,,,,,,,
0.929,148.8838245,0.929,141.3481638,,,,,,,,,,
0.9295,153.9698904,0.9295,141.8278168,,,,,,,,,,
0.93,147.9977683,0.93,139.7355717,,,,,,,,,,
0.9305,144.9616209,0.9305,139.7469674,,,,,,,,,,
0.931,143.2970391,0.931,140.0159823,,,,,,,,,,
0.9315,144.8328004,0.9315,140.2802536,,,,,,,,,,
0.932,152.4274747,0.932,140.9661204,,,,,,,,,,
0.9325,145.534559,0.9325,140.7242179,,,,,,,,,,
0.933,149.7838082,0.933,139.5629411,,,,,,,,,,
0.9335,147.8312359,0.9335,140.9116572,,,,,,,,,,
0.934,149.2843158,0.934,140.6575154,,,,,,,,,,
0.9345,142.7298032,0.9345,139.2399861,,,,,,,,,,
0.935,149.460811,0.935,140.8322969,,,,,,,,,,
0.9355,146.4485193,0.9355,141.5979011,,,,,,,,,,
0.936,150.4658501,0.936,140.0588938,,,,,,,,,,
0.9365,143.2306119,0.9365,140.4253917,,,,,,,,,,
0.937,143.6259985,0.937,134.0717082,,,,,,,,,,
0.9375,151.2487319,0.9375,140.5037062,,,,,,,,,,
0.938,143.2547098,0.938,134.2225309,,,,,,,,,,
0.9385,151.8977207,0.9385,140.1112853,,,,,,,,,,
0.939,148.2338354,0.939,140.522381,,,,,,,,,,
0.9395,145.0767776,0.9395,141.7439721,,,,,,,,,,
0.94,143.6775513,0.94,141.1432087,,,,,,,,,,
0.9405,154.8748586,0.9405,141.5446686,,,,,,,,,,
0.941,147.2721612,0.941,142.1501751,,,,,,,,,,
0.9415,143.1663708,0.9415,140.2299007,,,,,,,,,,
0.942,150.891671,0.942,141.4581145,,,,,,,,,,
0.9425,150.852583,0.9425,139.3603879,,,,,,,,,,
0.943,145.8206451,0.943,138.3924837,,,,,,,,,,
0.9435,144.9974819,0.9435,140.6988277,,,,,,,,,,
0.944,147.3650538,0.944,140.7433647,,,,,,,,,,
0.9445,138.7466999,0.9445,139.8785235,,,,,,,,,,
0.945,142.5357088,0.945,140.0379142,,,,,,,,,,
0.9455,144.4041406,0.9455,141.3155257,,,,,,,,,,
0.946,145.558554,0.946,141.7386263,,,,,,,,,,
0.9465,150.741197,0.9465,142.1907266,,,,,,,,,,
0.947,149.3905474,0.947,141.2925003,,,,,,,,,,
0.9475,144.5452647,0.9475,140.7694227,,,,,,,,,,
0.948,153.2138793,0.948,140.5214257,,,,,,,,,,
0.9485,152.3912608,0.9485,140.2053454,,,,,,,,,,
0.949,144.4896965,0.949,139.8917464,,,,,,,,,,
0.9495,144.9033355,0.9495,140.734389,,,,,,,,,,
0.95,146.4197801,0.95,140.0370439,,,,,,,,,,
0.9505,143.6669445,0.9505,140.6830034,,,,,,,,,,
0.951,154.0067128,0.951,141.8431208,,,,,,,,,,
0.9515,140.4924852,0.9515,140.4193668,,,,,,,,,,
0.952,145.1265713,0.952,142.2753097,,,,,,,,,,
0.9525,146.1022819,0.9525,140.4135104,,,,,,,,,,
0.953,149.5051129,0.953,141.8490497,,,,,,,,,,
0.9535,143.5947295,0.9535,139.2998479,,,,,,,,,,
0.954,146.0643998,0.954,141.0703998,,,,,,,,,,
0.9545,143.8761443,0.9545,142.9352741,,,,,,,,,,
0.955,148.457822,0.955,141.4637023,,,,,,,,,,
0.9555,142.6874864,0.9555,140.9921347,,,,,,,,,,
0.956,152.4994811,0.956,140.9338803,,,,,,,,,,
0.9565,145.4337207,0.9565,140.6866961,,,,,,,,,,
0.957,143.5786842,0.957,140.5887364,,,,,,,,,,
0.9575,144.113911,0.9575,140.9274271,,,,,,,,,,
0.958,146.772209,0.958,140.6498327,,,,,,,,,,
0.9585,140.4661623,0.9585,141.9591626,,,,,,,,,,
0.959,142.4995942,0.959,141.8511556,,,,,,,,,,
0.9595,144.0984124,0.9595,139.0210779,,,,,,,,,,
0.96,148.3690337,0.96,140.0544392,,,,,,,,,,
0.9605,148.2503793,0.9605,141.9387831,,,,,,,,,,
0.961,143.4444184,0.961,141.3212614,,,,,,,,,,
0.9615,153.4632119,0.9615,141.3211345,,,,,,,,,,
0.962,152.0203918,0.962,141.3972099,,,,,,,,,,
0.9625,152.6380503,0.9625,139.6172641,,,,,,,,,,
0.963,144.5595694,0.963,142.4316277,,,,,,,,,,
0.9635,144.8588244,0.9635,140.100556,,,,,,,,,,
0.964,145.0935802,0.964,139.0862548,,,,,,,,,,
0.9645,148.1018667,0.9645,140.8581372,,,,,,,,,,
0.965,150.7199145,0.965,142.1380367,,,,,,,,,,
0.9655,144.2603105,0.9655,141.8740953,,,,,,,,,,
0.966,146.1469919,0.966,134.5188565,,,,,,,,,,
0.9665,141.4654961,0.9665,140.2489295,,,,,,,,,,
0.967,142.2112095,0.967,141.3222931,,,,,,,,,,
0.9675,146.5388003,0.9675,137.9470587,,,,,,,,,,
0.968,152.5042937,0.968,140.4222732,,,,,,,,,,
0.9685,146.3187676,0.9685,141.0938316,,,,,,,,,,
0.969,150.5384886,0.969,129.2014412,,,,,,,,,,
0.9695,149.732129,0.9695,146.0294891,,,,,,,,,,
0.97,148.8619488,0.97,140.5784032,,,,,,,,,,
0.9705,151.512525,0.9705,138.0038212,,,,,,,,,,
0.971,155.9503465,0.971,135.4256488,,,,,,,,,,
0.9715,147.7151314,0.9715,135.632475,,,,,,,,,,
0.972,145.6763279,0.972,138.180053,,,,,,,,,,
0.9725,143.2205194,0.9725,136.9227223,,,,,,,,,,
0.973,143.2706974,0.973,136.3506184,,,,,,,,,,
0.9735,153.2772411,0.9735,136.7730389,,,,,,,,,,
0.974,145.1171212,0.974,132.4937041,,,,,,,,,,
0.9745,153.432147,0.9745,141.9487322,,,,,,,,,,
0.975,144.5793083,0.975,141.0621333,,,,,,,,,,
0.9755,143.9152676,0.9755,141.1436758,,,,,,,,,,
0.976,145.1747896,0.976,137.577284,,,,,,,,,,
0.9765,151.5742697,0.9765,135.8496096,,,,,,,,,,
0.977,152.5887997,0.977,142.2213509,,,,,,,,,,
0.9775,149.8646201,0.9775,143.6259666,,,,,,,,,,
0.978,150.5378487,0.978,142.6286859,,,,,,,,,,
0.9785,146.7239574,0.9785,142.8549759,,,,,,,,,,
0.979,144.0262838,0.979,135.2336049,,,,,,,,,,
0.9795,143.9654298,0.9795,141.7990733,,,,,,,,,,
0.98,151.1328068,0.98,141.3032158,,,,,,,,,,
0.9805,146.5185459,0.9805,138.8262543,,,,,,,,,,
0.981,153.9173924,0.981,141.2613563,,,,,,,,,,
0.9815,151.6744801,0.9815,132.1015218,,,,,,,,,,
0.982,148.6548747,0.982,134.3647299,,,,,,,,,,
0.9825,153.7208171,0.9825,136.7808327,,,,,,,,,,
0.983,151.7307383,0.983,140.7399154,,,,,,,,,,
0.9835,147.3814562,0.9835,135.151002,,,,,,,,,,
0.984,145.8697504,0.984,136.9612872,,,,,,,,,,
0.9845,144.6083207,0.9845,139.774286,,,,,,,,,,
0.985,148.5037152,0.985,140.987096,,,,,,,,,,
0.9855,148.6264469,0.9855,142.4517187,,,,,,,,,,
0.986,144.6555588,0.986,139.2598587,,,,,,,,,,
0.9865,143.455405,0.9865,142.0737341,,,,,,,,,,
0.987,142.2361939,0.987,134.693646,,,,,,,,,,
0.9875,140.6453797,0.9875,140.3728862,,,,,,,,,,
0.988,143.2606329,0.988,141.5660093,,,,,,,,,,
0.9885,151.6175719,0.9885,141.5335711,,,,,,,,,,
0.989,143.5863897,0.989,135.4483806,,,,,,,,,,
0.9895,142.6147623,0.9895,142.2082047,,,,,,,,,,
0.99,144.3391165,0.99,142.12203,,,,,,,,,,
0.9905,151.4370364,0.9905,144.2541231,,,,,,,,,,
0.991,143.2758057,0.991,141.1162247,,,,,,,,,,
0.9915,142.4872221,0.9915,140.706586,,,,,,,,,,
0.992,142.4267864,0.992,142.7225427,,,,,,,,,,
0.9925,146.8897341,0.9925,140.7662064,,,,,,,,,,
0.993,143.0548043,0.993,144.00091,,,,,,,,,,
0.9935,144.2871286,0.9935,145.8487679,,,,,,,,,,
0.994,152.0217133,0.994,144.3824749,,,,,,,,,,
0.9945,145.0642869,0.9945,142.9659181,,,,,,,,,,
0.995,150.2013409,0.995,139.0045383,,,,,,,,,,
0.9955,142.0363912,0.9955,140.5403116,,,,,,,,,,
0.996,151.527685,0.996,141.2935945,,,,,,,,,,
0.9965,146.6018173,0.9965,143.6330624,,,,,,,,,,
0.997,144.834928,0.997,145.2193974,,,,,,,,,,
0.9975,147.8720722,0.9975,148.2958567,,,,,,,,,,
0.998,145.1079393,0.998,142.3685435,,,,,,,,,,
0.9985,149.9864234,0.9985,147.4813684,,,,,,,,,,
0.999,147.1552991,0.999,142.7221155,,,,,,,,,,
0.9995,144.4659727,0.9995,135.9971521,,,,,,,,,,
1,143.2942839,1,137.1624629,,,,,,,,,,
