SMFP(Ours),,SMFP w/o CrossQ,,SAC Flow-T,,SAC Flow-G,,DIME,,Crossq,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.801,15499.57797,0.801,16054.01831,,,,,,,,,,
0.8015,15397.53052,0.8015,16062.82962,,,,,,,,,,
0.802,15555.38907,0.802,16181.30437,,,,,,,,,,
0.8025,15512.5729,0.8025,16053.81849,,,,,,,,,,
0.803,15544.54546,0.803,16163.96032,,,,,,,,,,
0.8035,15548.27404,0.8035,16222.34185,,,,,,,,,,
0.804,15546.71904,0.804,16132.99823,,,,,,,,,,
0.8045,15451.17411,0.8045,16240.09722,,,,,,,,,,
0.805,15505.6376,0.805,16257.3516,,,,,,,,,,
0.8055,15575.52134,0.8055,16096.05862,,,,,,,,,,
0.806,15545.60682,0.806,16040.21236,,,,,,,,,,
0.8065,15548.66153,0.8065,15975.01996,,,,,,,,,,
0.807,15505.92269,0.807,16264.44558,,,,,,,,,,
0.8075,15553.73001,0.8075,15914.28394,,,,,,,,,,
0.808,15564.23673,0.808,15977.86508,,,,,,,,,,
0.8085,15519.63408,0.8085,16280.46997,,,,,,,,,,
0.809,15573.23524,0.809,16029.39439,,,,,,,,,,
0.8095,15564.36524,0.8095,15993.74596,,,,,,,,,,
0.81,15567.23902,0.81,15971.12171,,,,,,,,,,
0.8105,15608.88603,0.8105,16240.95481,,,,,,,,,,
0.811,15537.36477,0.811,16224.65474,,,,,,,,,,
0.8115,15592.50003,0.8115,16248.05601,,,,,,,,,,
0.812,15570.29166,0.812,16120.57317,,,,,,,,,,
0.8125,15554.15949,0.8125,3726.944173,,,,,,,,,,
0.813,15593.70274,0.813,16177.75929,,,,,,,,,,
0.8135,15605.98549,0.8135,16257.17058,,,,,,,,,,
0.814,15597.3503,0.814,7597.256264,,,,,,,,,,
0.8145,15571.55605,0.8145,16159.83619,,,,,,,,,,
0.815,15578.27815,0.815,16073.55549,,,,,,,,,,
0.8155,15582.24219,0.8155,16157.31079,,,,,,,,,,
0.816,15600.90482,0.816,16144.89638,,,,,,,,,,
0.8165,15625.78232,0.8165,16266.06863,,,,,,,,,,
0.817,15600.73078,0.817,15211.33238,,,,,,,,,,
0.8175,15647.55445,0.8175,16098.5731,,,,,,,,,,
0.818,15614.59121,0.818,16050.41549,,,,,,,,,,
0.8185,15622.45916,0.8185,16172.6899,,,,,,,,,,
0.819,15193.65375,0.819,16221.89182,,,,,,,,,,
0.8195,15646.54084,0.8195,15849.82019,,,,,,,,,,
0.82,15637.49485,0.82,16016.14667,,,,,,,,,,
0.8205,15640.92526,0.8205,16238.06221,,,,,,,,,,
0.821,15625.58638,0.821,15846.29418,,,,,,,,,,
0.8215,15662.83673,0.8215,16291.26461,,,,,,,,,,
0.822,15618.3676,0.822,15879.53161,,,,,,,,,,
0.8225,15585.64615,0.8225,15866.56133,,,,,,,,,,
0.823,15637.73234,0.823,15996.88638,,,,,,,,,,
0.8235,15654.92904,0.8235,16278.21356,,,,,,,,,,
0.824,15627.70824,0.824,16101.96684,,,,,,,,,,
0.8245,15637.67219,0.8245,16001.81046,,,,,,,,,,
0.825,15594.07639,0.825,16109.63404,,,,,,,,,,
0.8255,15658.40807,0.8255,12439.3384,,,,,,,,,,
0.826,15644.08798,0.826,16080.42935,,,,,,,,,,
0.8265,15658.68593,0.8265,16217.91366,,,,,,,,,,
0.827,15667.29277,0.827,15096.60065,,,,,,,,,,
0.8275,15616.17705,0.8275,16163.67528,,,,,,,,,,
0.828,15699.67656,0.828,16010.27268,,,,,,,,,,
0.8285,15679.10656,0.8285,16182.3596,,,,,,,,,,
0.829,15634.40998,0.829,16166.55859,,,,,,,,,,
0.8295,15668.94095,0.8295,15799.18447,,,,,,,,,,
0.83,15584.07215,0.83,16203.1008,,,,,,,,,,
0.8305,15684.49139,0.8305,16111.7872,,,,,,,,,,
0.831,15641.2865,0.831,16320.09719,,,,,,,,,,
0.8315,15651.03868,0.8315,15740.87749,,,,,,,,,,
0.832,15689.89307,0.832,15944.25426,,,,,,,,,,
0.8325,15683.17679,0.8325,16309.63742,,,,,,,,,,
0.833,15703.07005,0.833,16305.74345,,,,,,,,,,
0.8335,15686.78201,0.8335,16324.05492,,,,,,,,,,
0.834,15644.99969,0.834,16030.12637,,,,,,,,,,
0.8345,15654.66865,0.8345,15797.33035,,,,,,,,,,
0.835,15635.65092,0.835,15980.54122,,,,,,,,,,
0.8355,15688.85332,0.8355,15312.03178,,,,,,,,,,
0.836,15726.98309,0.836,15846.52252,,,,,,,,,,
0.8365,15703.38295,0.8365,16313.22862,,,,,,,,,,
0.837,15699.94515,0.837,15927.80662,,,,,,,,,,
0.8375,15677.4832,0.8375,15870.10577,,,,,,,,,,
0.838,15658.82841,0.838,16177.09161,,,,,,,,,,
0.8385,15662.57124,0.8385,15233.20148,,,,,,,,,,
0.839,15657.86952,0.839,15938.47959,,,,,,,,,,
0.8395,15703.61642,0.8395,16268.14187,,,,,,,,,,
0.84,15664.68735,0.84,16152.36497,,,,,,,,,,
0.8405,15681.66369,0.8405,14627.68957,,,,,,,,,,
0.841,15675.41357,0.841,15955.81245,,,,,,,,,,
0.8415,15760.12167,0.8415,14236.60862,,,,,,,,,,
0.842,15695.50042,0.842,15762.06704,,,,,,,,,,
0.8425,15733.78303,0.8425,16211.45576,,,,,,,,,,
0.843,15750.02682,0.843,16361.99214,,,,,,,,,,
0.8435,15705.12317,0.8435,15961.53199,,,,,,,,,,
0.844,15702.88119,0.844,15807.47172,,,,,,,,,,
0.8445,15691.19367,0.8445,2563.982024,,,,,,,,,,
0.845,15682.77552,0.845,15982.14784,,,,,,,,,,
0.8455,15727.65826,0.8455,16046.31816,,,,,,,,,,
0.846,15766.6417,0.846,16133.62934,,,,,,,,,,
0.8465,15742.2005,0.8465,16303.53551,,,,,,,,,,
0.847,15719.9307,0.847,16229.23195,,,,,,,,,,
0.8475,15783.44724,0.8475,16219.75318,,,,,,,,,,
0.848,15701.62862,0.848,10649.19981,,,,,,,,,,
0.8485,15726.18151,0.8485,16082.69204,,,,,,,,,,
0.849,15709.22239,0.849,15991.21592,,,,,,,,,,
0.8495,15709.92066,0.8495,15358.68032,,,,,,,,,,
0.85,15761.18421,0.85,15096.44102,,,,,,,,,,
0.8505,15721.95767,0.8505,5098.912249,,,,,,,,,,
0.851,15702.26412,0.851,16152.53007,,,,,,,,,,
0.8515,15780.03468,0.8515,15132.62949,,,,,,,,,,
0.852,15712.90699,0.852,15848.20275,,,,,,,,,,
0.8525,15769.49846,0.8525,15948.44896,,,,,,,,,,
0.853,15704.79439,0.853,15938.03253,,,,,,,,,,
0.8535,15771.46166,0.8535,16280.36812,,,,,,,,,,
0.854,15763.6296,0.854,16125.16534,,,,,,,,,,
0.8545,15769.19475,0.8545,15924.97879,,,,,,,,,,
0.855,15768.64317,0.855,15837.90567,,,,,,,,,,
0.8555,15744.64073,0.8555,2659.54823,,,,,,,,,,
0.856,15731.99656,0.856,16321.40343,,,,,,,,,,
0.8565,15731.03715,0.8565,15959.55658,,,,,,,,,,
0.857,15738.43938,0.857,16286.43729,,,,,,,,,,
0.8575,15776.92123,0.8575,16238.46793,,,,,,,,,,
0.858,15769.69601,0.858,15835.21186,,,,,,,,,,
0.8585,15793.71361,0.8585,15738.78276,,,,,,,,,,
0.859,15703.67743,0.859,16032.64998,,,,,,,,,,
0.8595,15749.39366,0.8595,16368.78604,,,,,,,,,,
0.86,15745.29962,0.86,16057.38382,,,,,,,,,,
0.8605,15773.65107,0.8605,16284.05374,,,,,,,,,,
0.861,15750.08457,0.861,16290.19647,,,,,,,,,,
0.8615,15783.43352,0.8615,16247.7299,,,,,,,,,,
0.862,15754.23581,0.862,16137.70135,,,,,,,,,,
0.8625,15727.77711,0.8625,16117.14039,,,,,,,,,,
0.863,15727.80943,0.863,16256.19408,,,,,,,,,,
0.8635,15727.35457,0.8635,8434.821641,,,,,,,,,,
0.864,15835.85897,0.864,15579.24554,,,,,,,,,,
0.8645,15809.56818,0.8645,16339.88276,,,,,,,,,,
0.865,15777.50287,0.865,15211.88623,,,,,,,,,,
0.8655,15784.71944,0.8655,11788.98567,,,,,,,,,,
0.866,15764.65042,0.866,16245.70886,,,,,,,,,,
0.8665,15810.33267,0.8665,15883.45032,,,,,,,,,,
0.867,15806.57416,0.867,16228.53635,,,,,,,,,,
0.8675,15793.3075,0.8675,14787.96278,,,,,,,,,,
0.868,15787.93201,0.868,15851.90847,,,,,,,,,,
0.8685,15807.03277,0.8685,16163.00579,,,,,,,,,,
0.869,15794.15132,0.869,16154.48233,,,,,,,,,,
0.8695,15811.3387,0.8695,16331.38627,,,,,,,,,,
0.87,15726.05787,0.87,2316.367501,,,,,,,,,,
0.8705,15818.37839,0.8705,15851.19839,,,,,,,,,,
0.871,15833.74424,0.871,15731.22845,,,,,,,,,,
0.8715,15779.95801,0.8715,2998.31466,,,,,,,,,,
0.872,15837.18474,0.872,15604.87387,,,,,,,,,,
0.8725,15812.76827,0.8725,15972.47825,,,,,,,,,,
0.873,15798.42943,0.873,15004.1894,,,,,,,,,,
0.8735,15802.8488,0.8735,15893.74035,,,,,,,,,,
0.874,15803.77045,0.874,15977.57106,,,,,,,,,,
0.8745,15794.4562,0.8745,14821.78305,,,,,,,,,,
0.875,15807.64571,0.875,16303.5268,,,,,,,,,,
0.8755,15814.23465,0.8755,16003.02764,,,,,,,,,,
0.876,15738.12436,0.876,15997.63422,,,,,,,,,,
0.8765,15390.42678,0.8765,15716.34526,,,,,,,,,,
0.877,15791.8404,0.877,16186.37414,,,,,,,,,,
0.8775,15821.67772,0.8775,16192.41216,,,,,,,,,,
0.878,15801.92645,0.878,15213.20976,,,,,,,,,,
0.8785,15791.11694,0.8785,16128.09851,,,,,,,,,,
0.879,15821.55889,0.879,15906.46481,,,,,,,,,,
0.8795,15817.96686,0.8795,15818.66733,,,,,,,,,,
0.88,15845.94654,0.88,15518.58073,,,,,,,,,,
0.8805,15838.66464,0.8805,15998.71843,,,,,,,,,,
0.881,15822.93504,0.881,15250.43576,,,,,,,,,,
0.8815,15846.42959,0.8815,16075.08759,,,,,,,,,,
0.882,15826.24718,0.882,16171.54741,,,,,,,,,,
0.8825,15841.61313,0.8825,15444.56077,,,,,,,,,,
0.883,15836.05706,0.883,16172.72145,,,,,,,,,,
0.8835,15734.53485,0.8835,15434.99651,,,,,,,,,,
0.884,15762.19135,0.884,15626.3925,,,,,,,,,,
0.8845,15809.94358,0.8845,16272.59016,,,,,,,,,,
0.885,15756.44648,0.885,16274.80564,,,,,,,,,,
0.8855,15829.25165,0.8855,16092.52234,,,,,,,,,,
0.886,15772.44759,0.886,16230.98974,,,,,,,,,,
0.8865,15808.57241,0.8865,15347.1567,,,,,,,,,,
0.887,15802.52509,0.887,15819.27573,,,,,,,,,,
0.8875,15839.27195,0.8875,2828.49826,,,,,,,,,,
0.888,15838.31176,0.888,15915.5836,,,,,,,,,,
0.8885,15802.87709,0.8885,16196.82994,,,,,,,,,,
0.889,15854.00797,0.889,15915.72987,,,,,,,,,,
0.8895,15779.18507,0.8895,16031.6082,,,,,,,,,,
0.89,15866.75046,0.89,16262.07203,,,,,,,,,,
0.8905,15845.98484,0.8905,16241.23449,,,,,,,,,,
0.891,15827.98067,0.891,16012.59236,,,,,,,,,,
0.8915,15821.75857,0.8915,10017.277,,,,,,,,,,
0.892,15847.5195,0.892,16014.34603,,,,,,,,,,
0.8925,15823.10211,0.8925,16161.09343,,,,,,,,,,
0.893,15885.80471,0.893,15852.50274,,,,,,,,,,
0.8935,15739.48149,0.8935,16143.47964,,,,,,,,,,
0.894,15895.62395,0.894,16227.39605,,,,,,,,,,
0.8945,15846.83213,0.8945,16354.30722,,,,,,,,,,
0.895,15808.35822,0.895,16299.12466,,,,,,,,,,
0.8955,15836.42812,0.8955,16238.74474,,,,,,,,,,
0.896,15853.7985,0.896,16163.19635,,,,,,,,,,
0.8965,15887.96763,0.8965,16008.2751,,,,,,,,,,
0.897,15821.25691,0.897,16314.13068,,,,,,,,,,
0.8975,15818.18507,0.8975,16291.20107,,,,,,,,,,
0.898,15913.65814,0.898,16219.33072,,,,,,,,,,
0.8985,15889.79634,0.8985,16138.54823,,,,,,,,,,
0.899,15873.63296,0.899,16336.63111,,,,,,,,,,
0.8995,15828.9404,0.8995,16211.76719,,,,,,,,,,
0.9,15857.04878,0.9,16181.88201,,,,,,,,,,
0.9005,15771.40275,0.9005,16247.49982,,,,,,,,,,
0.901,15882.85796,0.901,16336.77269,,,,,,,,,,
0.9015,15882.77328,0.9015,16089.30306,,,,,,,,,,
0.902,15878.46305,0.902,16293.05153,,,,,,,,,,
0.9025,15858.10781,0.9025,16320.12936,,,,,,,,,,
0.903,15852.60531,0.903,16268.68943,,,,,,,,,,
0.9035,15851.65434,0.9035,16215.80493,,,,,,,,,,
0.904,15873.67774,0.904,16305.82986,,,,,,,,,,
0.9045,15932.98742,0.9045,16132.30528,,,,,,,,,,
0.905,15870.2468,0.905,16205.17301,,,,,,,,,,
0.9055,15891.63644,0.9055,16168.85576,,,,,,,,,,
0.906,15871.94696,0.906,16229.85628,,,,,,,,,,
0.9065,15883.59381,0.9065,16404.81836,,,,,,,,,,
0.907,15874.45072,0.907,15745.04749,,,,,,,,,,
0.9075,15825.78367,0.9075,16286.14114,,,,,,,,,,
0.908,15885.17882,0.908,16096.02123,,,,,,,,,,
0.9085,15895.3756,0.9085,16136.73301,,,,,,,,,,
0.909,15893.83915,0.909,15818.97191,,,,,,,,,,
0.9095,15921.65769,0.9095,16171.17563,,,,,,,,,,
0.91,15879.97654,0.91,16329.72167,,,,,,,,,,
0.9105,15885.05453,0.9105,16095.62743,,,,,,,,,,
0.911,15847.87749,0.911,15255.06249,,,,,,,,,,
0.9115,15892.58793,0.9115,15882.12785,,,,,,,,,,
0.912,15880.13978,0.912,16323.12751,,,,,,,,,,
0.9125,15821.93028,0.9125,16012.49145,,,,,,,,,,
0.913,15894.90015,0.913,16279.47645,,,,,,,,,,
0.9135,15890.47321,0.9135,16091.50146,,,,,,,,,,
0.914,15897.30815,0.914,16417.78189,,,,,,,,,,
0.9145,15917.85293,0.9145,16228.61263,,,,,,,,,,
0.915,15894.65017,0.915,16278.8107,,,,,,,,,,
0.9155,15738.38575,0.9155,16220.73475,,,,,,,,,,
0.916,15927.55416,0.916,9895.993752,,,,,,,,,,
0.9165,15929.04677,0.9165,15956.62486,,,,,,,,,,
0.917,15939.95635,0.917,16094.22922,,,,,,,,,,
0.9175,15953.35725,0.9175,15968.8854,,,,,,,,,,
0.918,15909.23493,0.918,16270.99515,,,,,,,,,,
0.9185,15948.36084,0.9185,15381.24551,,,,,,,,,,
0.919,15954.65404,0.919,16100.48936,,,,,,,,,,
0.9195,15944.62001,0.9195,623.3688204,,,,,,,,,,
0.92,15953.73907,0.92,16155.61491,,,,,,,,,,
0.9205,15891.50544,0.9205,8348.309927,,,,,,,,,,
0.921,15885.76046,0.921,16008.1762,,,,,,,,,,
0.9215,15927.2652,0.9215,15857.13318,,,,,,,,,,
0.922,15970.05863,0.922,15988.73603,,,,,,,,,,
0.9225,15881.96951,0.9225,15811.86998,,,,,,,,,,
0.923,15920.56367,0.923,16252.82413,,,,,,,,,,
0.9235,15932.83927,0.9235,16326.01826,,,,,,,,,,
0.924,15864.52352,0.924,16042.91227,,,,,,,,,,
0.9245,15921.39799,0.9245,15837.03656,,,,,,,,,,
0.925,15929.75841,0.925,16162.09236,,,,,,,,,,
0.9255,15977.58082,0.9255,16249.37946,,,,,,,,,,
0.926,15866.18386,0.926,16209.7613,,,,,,,,,,
0.9265,15957.33784,0.9265,16391.28081,,,,,,,,,,
0.927,15947.46721,0.927,15184.58325,,,,,,,,,,
0.9275,15950.51799,0.9275,16089.37505,,,,,,,,,,
0.928,15950.4664,0.928,16080.97074,,,,,,,,,,
0.9285,15958.62447,0.9285,16241.09874,,,,,,,,,,
0.929,15928.15132,0.929,16261.74392,,,,,,,,,,
0.9295,15954.71518,0.9295,16292.54767,,,,,,,,,,
0.93,15922.30886,0.93,16291.05258,,,,,,,,,,
0.9305,15965.76127,0.9305,16300.92158,,,,,,,,,,
0.931,15910.69991,0.931,16329.25261,,,,,,,,,,
0.9315,15888.44378,0.9315,15883.0498,,,,,,,,,,
0.932,15950.50938,0.932,15847.24028,,,,,,,,,,
0.9325,15929.56224,0.9325,16278.22992,,,,,,,,,,
0.933,15905.07367,0.933,16136.83559,,,,,,,,,,
0.9335,15957.23612,0.9335,16345.29965,,,,,,,,,,
0.934,15926.38005,0.934,16076.70194,,,,,,,,,,
0.9345,15951.08927,0.9345,15845.90376,,,,,,,,,,
0.935,15948.10605,0.935,16119.22418,,,,,,,,,,
0.9355,15920.63097,0.9355,16162.38125,,,,,,,,,,
0.936,16005.80784,0.936,15672.46184,,,,,,,,,,
0.9365,15950.36794,0.9365,16015.17429,,,,,,,,,,
0.937,15953.81484,0.937,16375.8495,,,,,,,,,,
0.9375,15964.90846,0.9375,16117.03012,,,,,,,,,,
0.938,16018.46389,0.938,7112.818521,,,,,,,,,,
0.9385,15982.378,0.9385,15977.68906,,,,,,,,,,
0.939,15992.31169,0.939,16138.42874,,,,,,,,,,
0.9395,15973.4164,0.9395,16212.22191,,,,,,,,,,
0.94,16008.79516,0.94,16066.80562,,,,,,,,,,
0.9405,15954.21766,0.9405,14235.98805,,,,,,,,,,
0.941,15988.31456,0.941,16002.16221,,,,,,,,,,
0.9415,15946.63064,0.9415,15953.11844,,,,,,,,,,
0.942,15956.35267,0.942,16052.12916,,,,,,,,,,
0.9425,15986.76715,0.9425,16245.52985,,,,,,,,,,
0.943,15929.13818,0.943,16263.39302,,,,,,,,,,
0.9435,15936.59676,0.9435,16262.57702,,,,,,,,,,
0.944,15933.10095,0.944,16127.60057,,,,,,,,,,
0.9445,15943.63138,0.9445,16223.61632,,,,,,,,,,
0.945,15992.10994,0.945,16392.79363,,,,,,,,,,
0.9455,15926.98024,0.9455,15686.37791,,,,,,,,,,
0.946,15988.95228,0.946,16233.42647,,,,,,,,,,
0.9465,16006.07648,0.9465,16178.92747,,,,,,,,,,
0.947,15977.10952,0.947,16391.03158,,,,,,,,,,
0.9475,16015.37245,0.9475,16432.41251,,,,,,,,,,
0.948,15990.52992,0.948,16166.07973,,,,,,,,,,
0.9485,15975.78456,0.9485,16011.63286,,,,,,,,,,
0.949,16022.97033,0.949,16165.30618,,,,,,,,,,
0.9495,15967.56898,0.9495,16097.75925,,,,,,,,,,
0.95,16020.31916,0.95,16239.22397,,,,,,,,,,
0.9505,16022.63989,0.9505,16220.04294,,,,,,,,,,
0.951,16009.14442,0.951,16197.01629,,,,,,,,,,
0.9515,15973.65381,0.9515,15663.38744,,,,,,,,,,
0.952,16032.36377,0.952,16174.40904,,,,,,,,,,
0.9525,15983.55759,0.9525,16367.65343,,,,,,,,,,
0.953,16015.07305,0.953,15992.6077,,,,,,,,,,
0.9535,15983.94421,0.9535,16438.75024,,,,,,,,,,
0.954,15995.60496,0.954,15784.26947,,,,,,,,,,
0.9545,16003.27149,0.9545,16248.21604,,,,,,,,,,
0.955,16024.99492,0.955,16055.16602,,,,,,,,,,
0.9555,16008.19044,0.9555,15849.2726,,,,,,,,,,
0.956,16031.10903,0.956,15804.23339,,,,,,,,,,
0.9565,16028.59636,0.9565,16230.47007,,,,,,,,,,
0.957,15935.14006,0.957,15881.95854,,,,,,,,,,
0.9575,16006.89209,0.9575,16098.33887,,,,,,,,,,
0.958,16020.15843,0.958,15846.78632,,,,,,,,,,
0.9585,16048.21295,0.9585,16214.02923,,,,,,,,,,
0.959,15997.37591,0.959,16366.42147,,,,,,,,,,
0.9595,16030.81383,0.9595,16111.08518,,,,,,,,,,
0.96,15987.73927,0.96,16072.327,,,,,,,,,,
0.9605,15985.90772,0.9605,16316.0734,,,,,,,,,,
0.961,16012.6811,0.961,15972.15547,,,,,,,,,,
0.9615,15986.43773,0.9615,15834.77231,,,,,,,,,,
0.962,15985.0546,0.962,16172.31048,,,,,,,,,,
0.9625,16020.43381,0.9625,16088.70984,,,,,,,,,,
0.963,15965.83177,0.963,16302.77906,,,,,,,,,,
0.9635,16039.27844,0.9635,16392.9781,,,,,,,,,,
0.964,16044.79576,0.964,16058.01937,,,,,,,,,,
0.9645,15984.41475,0.9645,16235.66363,,,,,,,,,,
0.965,15998.81034,0.965,16256.37725,,,,,,,,,,
0.9655,16019.91542,0.9655,16274.91387,,,,,,,,,,
0.966,16035.73995,0.966,16403.98173,,,,,,,,,,
0.9665,16015.06889,0.9665,15702.5457,,,,,,,,,,
0.967,16027.36796,0.967,14677.82128,,,,,,,,,,
0.9675,16041.53533,0.9675,15828.79142,,,,,,,,,,
0.968,16046.78734,0.968,16244.76238,,,,,,,,,,
0.9685,15981.04724,0.9685,16171.45642,,,,,,,,,,
0.969,16003.12576,0.969,16259.87871,,,,,,,,,,
0.9695,16046.02339,0.9695,16177.35247,,,,,,,,,,
0.97,16042.15143,0.97,15905.11033,,,,,,,,,,
0.9705,16013.43102,0.9705,16425.61437,,,,,,,,,,
0.971,16048.57532,0.971,16404.28549,,,,,,,,,,
0.9715,16072.15048,0.9715,16214.3607,,,,,,,,,,
0.972,16047.19248,0.972,4560.69341,,,,,,,,,,
0.9725,16040.69708,0.9725,16303.70172,,,,,,,,,,
0.973,15995.92894,0.973,16042.89838,,,,,,,,,,
0.9735,15752.82029,0.9735,16204.91138,,,,,,,,,,
0.974,16032.33797,0.974,16387.22897,,,,,,,,,,
0.9745,16037.29576,0.9745,15151.34187,,,,,,,,,,
0.975,15958.28269,0.975,16197.62635,,,,,,,,,,
0.9755,16077.56294,0.9755,16420.34624,,,,,,,,,,
0.976,16043.37187,0.976,16089.54978,,,,,,,,,,
0.9765,16078.96708,0.9765,16281.68235,,,,,,,,,,
0.977,16055.2051,0.977,16401.20571,,,,,,,,,,
0.9775,16038.69513,0.9775,15776.28089,,,,,,,,,,
0.978,16032.70046,0.978,16273.99871,,,,,,,,,,
0.9785,16037.19655,0.9785,16345.85277,,,,,,,,,,
0.979,16053.41788,0.979,16045.63402,,,,,,,,,,
0.9795,16066.79205,0.9795,15916.17419,,,,,,,,,,
0.98,16033.77365,0.98,16434.05875,,,,,,,,,,
0.9805,16035.68423,0.9805,16264.57011,,,,,,,,,,
0.981,16031.91455,0.981,16054.66704,,,,,,,,,,
0.9815,16037.33063,0.9815,16253.94019,,,,,,,,,,
0.982,16008.0369,0.982,16010.57005,,,,,,,,,,
0.9825,16053.63648,0.9825,16420.8699,,,,,,,,,,
0.983,16075.09967,0.983,16237.07263,,,,,,,,,,
0.9835,16081.19991,0.9835,16386.55322,,,,,,,,,,
0.984,16055.52752,0.984,16034.24002,,,,,,,,,,
0.9845,16071.87469,0.9845,16345.88101,,,,,,,,,,
0.985,16067.33827,0.985,16341.78318,,,,,,,,,,
0.9855,15885.17579,0.9855,16071.88894,,,,,,,,,,
0.986,16059.34737,0.986,16433.86364,,,,,,,,,,
0.9865,16063.18235,0.9865,16222.38845,,,,,,,,,,
0.987,16090.70519,0.987,16329.38709,,,,,,,,,,
0.9875,16107.7972,0.9875,4428.092349,,,,,,,,,,
0.988,16060.38273,0.988,16455.69873,,,,,,,,,,
0.9885,16069.96162,0.9885,1551.470686,,,,,,,,,,
0.989,16086.85317,0.989,16286.68215,,,,,,,,,,
0.9895,16082.87484,0.9895,16318.23094,,,,,,,,,,
0.99,16086.83177,0.99,16043.38753,,,,,,,,,,
0.9905,16077.55797,0.9905,16246.21508,,,,,,,,,,
0.991,16104.02681,0.991,15818.03042,,,,,,,,,,
0.9915,16079.78253,0.9915,16407.0861,,,,,,,,,,
0.992,16012.39077,0.992,16000.7193,,,,,,,,,,
0.9925,15990.07053,0.9925,16298.68911,,,,,,,,,,
0.993,16093.70522,0.993,15219.36881,,,,,,,,,,
0.9935,16069.12168,0.9935,15826.13966,,,,,,,,,,
0.994,16009.65683,0.994,16157.50704,,,,,,,,,,
0.9945,15594.56931,0.9945,16027.02748,,,,,,,,,,
0.995,16075.5552,0.995,15711.87163,,,,,,,,,,
0.9955,16089.6179,0.9955,16439.29621,,,,,,,,,,
0.996,16004.8759,0.996,16270.28986,,,,,,,,,,
0.9965,16078.67166,0.9965,16110.27311,,,,,,,,,,
0.997,16101.23038,0.997,15947.29119,,,,,,,,,,
0.9975,15220.59181,0.9975,16111.76781,,,,,,,,,,
0.998,15482.12207,0.998,15077.3894,,,,,,,,,,
0.9985,16073.49843,0.9985,12692.36984,,,,,,,,,,
0.999,16093.20731,0.999,16120.29191,,,,,,,,,,
0.9995,16064.31272,0.9995,16334.00552,,,,,,,,,,
1,16108.22304,1,16269.27648,,,,,,,,,,
