SMFP(Ours),,SMFP w/o CrossQ,,SAC Flow-T,,SAC Flow-G,,DIME,,Crossq,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.5835,11315.32249,0.5835,7437.344535,,,,,,,,,,
0.584,11133.79042,0.584,7374.554771,,,,,,,,,,
0.5845,11334.49207,0.5845,7395.72992,,,,,,,,,,
0.585,11317.68624,0.585,7424.768906,,,,,,,,,,
0.5855,11329.00658,0.5855,7485.407778,,,,,,,,,,
0.586,219.8326614,0.586,7451.361985,,,,,,,,,,
0.5865,11236.24101,0.5865,7511.763833,,,,,,,,,,
0.587,11259.43344,0.587,7393.32922,,,,,,,,,,
0.5875,11434.06057,0.5875,7407.830954,,,,,,,,,,
0.588,11361.13815,0.588,7447.034557,,,,,,,,,,
0.5885,11342.22508,0.5885,7446.989109,,,,,,,,,,
0.589,11207.54394,0.589,7474.791749,,,,,,,,,,
0.5895,11336.65251,0.5895,7360.510881,,,,,,,,,,
0.59,11420.67299,0.59,7456.499925,,,,,,,,,,
0.5905,11413.95652,0.5905,7365.191849,,,,,,,,,,
0.591,11370.27299,0.591,7363.376817,,,,,,,,,,
0.5915,11476.41308,0.5915,7494.216348,,,,,,,,,,
0.592,11502.64314,0.592,7464.136057,,,,,,,,,,
0.5925,196.0075486,0.5925,7435.396902,,,,,,,,,,
0.593,11414.56901,0.593,498.0553073,,,,,,,,,,
0.5935,11302.83256,0.5935,7457.988442,,,,,,,,,,
0.594,11435.39796,0.594,7487.368063,,,,,,,,,,
0.5945,11366.37503,0.5945,7422.932689,,,,,,,,,,
0.595,11451.07438,0.595,7375.003205,,,,,,,,,,
0.5955,11409.42814,0.5955,7463.657232,,,,,,,,,,
0.596,11461.80912,0.596,7445.505284,,,,,,,,,,
0.5965,11402.19028,0.5965,7445.629549,,,,,,,,,,
0.597,11405.91124,0.597,7423.882703,,,,,,,,,,
0.5975,11366.13497,0.5975,7403.622259,,,,,,,,,,
0.598,11391.07394,0.598,7430.794244,,,,,,,,,,
0.5985,11411.01844,0.5985,7481.635738,,,,,,,,,,
0.599,11305.67726,0.599,7496.548312,,,,,,,,,,
0.5995,11416.6906,0.5995,7502.217167,,,,,,,,,,
0.6,11467.09832,0.6,7484.476519,,,,,,,,,,
0.6005,11438.60691,0.6005,7484.507358,,,,,,,,,,
0.601,11458.21895,0.601,7465.49614,,,,,,,,,,
0.6015,11441.96721,0.6015,7400.207443,,,,,,,,,,
0.602,11428.94713,0.602,7475.634993,,,,,,,,,,
0.6025,11420.15122,0.6025,7511.667415,,,,,,,,,,
0.603,11368.70388,0.603,7482.091624,,,,,,,,,,
0.6035,11441.25334,0.6035,7484.274485,,,,,,,,,,
0.604,11449.37244,0.604,7513.280151,,,,,,,,,,
0.6045,11416.65071,0.6045,7538.490687,,,,,,,,,,
0.605,11442.20892,0.605,7479.115621,,,,,,,,,,
0.6055,11423.45059,0.6055,7465.996007,,,,,,,,,,
0.606,11506.64607,0.606,7497.410419,,,,,,,,,,
0.6065,11380.00524,0.6065,7487.778209,,,,,,,,,,
0.607,11472.871,0.607,7425.093748,,,,,,,,,,
0.6075,137.1699045,0.6075,7476.635224,,,,,,,,,,
0.608,11470.5545,0.608,7462.606096,,,,,,,,,,
0.6085,11480.21586,0.6085,7474.332202,,,,,,,,,,
0.609,11427.65388,0.609,7448.657468,,,,,,,,,,
0.6095,11395.32017,0.6095,7465.821477,,,,,,,,,,
0.61,169.025642,0.61,7493.30218,,,,,,,,,,
0.6105,11525.94369,0.6105,7449.165323,,,,,,,,,,
0.611,11361.4313,0.611,7484.100653,,,,,,,,,,
0.6115,11400.98036,0.6115,7404.068126,,,,,,,,,,
0.612,11448.86993,0.612,7470.377828,,,,,,,,,,
0.6125,11358.6754,0.6125,280.3936526,,,,,,,,,,
0.613,11514.21986,0.613,7497.793463,,,,,,,,,,
0.6135,11468.66424,0.6135,7477.805529,,,,,,,,,,
0.614,11534.01505,0.614,7469.984836,,,,,,,,,,
0.6145,11509.17559,0.6145,7478.671396,,,,,,,,,,
0.615,11515.42525,0.615,7484.592923,,,,,,,,,,
0.6155,11448.10235,0.6155,7471.245915,,,,,,,,,,
0.616,11462.97082,0.616,7444.783911,,,,,,,,,,
0.6165,11429.44887,0.6165,7504.176482,,,,,,,,,,
0.617,11499.60732,0.617,7489.505626,,,,,,,,,,
0.6175,11422.47912,0.6175,7454.512117,,,,,,,,,,
0.618,11437.46566,0.618,7475.601247,,,,,,,,,,
0.6185,11447.75256,0.6185,7491.339946,,,,,,,,,,
0.619,11432.00866,0.619,7466.141913,,,,,,,,,,
0.6195,11389.00133,0.6195,7448.054413,,,,,,,,,,
0.62,11526.33196,0.62,7479.120542,,,,,,,,,,
0.6205,11564.53742,0.6205,7470.960404,,,,,,,,,,
0.621,11517.36212,0.621,7478.735648,,,,,,,,,,
0.6215,11503.47628,0.6215,7460.016389,,,,,,,,,,
0.622,11484.90467,0.622,7461.79771,,,,,,,,,,
0.6225,11451.06321,0.6225,7441.731457,,,,,,,,,,
0.623,11382.71924,0.623,7468.444722,,,,,,,,,,
0.6235,11486.54757,0.6235,7249.690424,,,,,,,,,,
0.624,11494.10949,0.624,7476.585196,,,,,,,,,,
0.6245,11504.38968,0.6245,7500.63043,,,,,,,,,,
0.625,11487.63207,0.625,7517.490592,,,,,,,,,,
0.6255,11502.49913,0.6255,7484.450089,,,,,,,,,,
0.626,11463.81111,0.626,7490.161439,,,,,,,,,,
0.6265,11479.05315,0.6265,7486.983494,,,,,,,,,,
0.627,11489.96685,0.627,7500.21425,,,,,,,,,,
0.6275,11519.44581,0.6275,7512.048993,,,,,,,,,,
0.628,11537.62083,0.628,7485.248567,,,,,,,,,,
0.6285,11469.81224,0.6285,7518.570987,,,,,,,,,,
0.629,11481.13106,0.629,7448.172274,,,,,,,,,,
0.6295,11491.84526,0.6295,7477.710057,,,,,,,,,,
0.63,11509.61911,0.63,7483.948375,,,,,,,,,,
0.6305,11553.77959,0.6305,7487.164373,,,,,,,,,,
0.631,11465.40089,0.631,7416.701022,,,,,,,,,,
0.6315,11449.66811,0.6315,7488.637351,,,,,,,,,,
0.632,257.6666161,0.632,7490.472571,,,,,,,,,,
0.6325,11546.54976,0.6325,7495.501502,,,,,,,,,,
0.633,11538.30319,0.633,7460.006937,,,,,,,,,,
0.6335,11503.41015,0.6335,7471.013556,,,,,,,,,,
0.634,11565.80256,0.634,7456.929061,,,,,,,,,,
0.6345,11582.41572,0.6345,7493.151176,,,,,,,,,,
0.635,11466.25778,0.635,7432.36667,,,,,,,,,,
0.6355,11468.71181,0.6355,7450.80762,,,,,,,,,,
0.636,11526.71903,0.636,7445.107224,,,,,,,,,,
0.6365,11551.07061,0.6365,7434.824804,,,,,,,,,,
0.637,11428.08448,0.637,7488.083026,,,,,,,,,,
0.6375,11518.89474,0.6375,841.7664346,,,,,,,,,,
0.638,11395.51647,0.638,7484.32238,,,,,,,,,,
0.6385,11524.96188,0.6385,7506.263897,,,,,,,,,,
0.639,11605.74366,0.639,7505.068008,,,,,,,,,,
0.6395,11547.84167,0.6395,7495.62405,,,,,,,,,,
0.64,11454.50345,0.64,7546.37645,,,,,,,,,,
0.6405,11575.78744,0.6405,7538.411137,,,,,,,,,,
0.641,11545.86186,0.641,7587.382116,,,,,,,,,,
0.6415,11485.1987,0.6415,7586.316351,,,,,,,,,,
0.642,147.0085041,0.642,7550.07977,,,,,,,,,,
0.6425,11549.62729,0.6425,7559.162721,,,,,,,,,,
0.643,11548.15388,0.643,7577.367435,,,,,,,,,,
0.6435,11541.42981,0.6435,7568.567782,,,,,,,,,,
0.644,11615.86127,0.644,7538.817586,,,,,,,,,,
0.6445,11603.86947,0.6445,7495.551553,,,,,,,,,,
0.645,11648.58225,0.645,7476.451892,,,,,,,,,,
0.6455,11637.23501,0.6455,7516.314667,,,,,,,,,,
0.646,11519.0121,0.646,7560.208787,,,,,,,,,,
0.6465,11578.63312,0.6465,7544.16844,,,,,,,,,,
0.647,11542.95419,0.647,7479.758714,,,,,,,,,,
0.6475,11560.70525,0.6475,7545.735239,,,,,,,,,,
0.648,11560.44803,0.648,7588.074392,,,,,,,,,,
0.6485,11634.27917,0.6485,7562.354666,,,,,,,,,,
0.649,11607.86373,0.649,7633.867611,,,,,,,,,,
0.6495,11547.97213,0.6495,7527.685473,,,,,,,,,,
0.65,11585.60573,0.65,7569.966627,,,,,,,,,,
0.6505,11595.71952,0.6505,7515.498625,,,,,,,,,,
0.651,11583.70792,0.651,7404.170993,,,,,,,,,,
0.6515,11615.16523,0.6515,7430.460662,,,,,,,,,,
0.652,11646.33809,0.652,7496.766227,,,,,,,,,,
0.6525,11647.88998,0.6525,7579.010848,,,,,,,,,,
0.653,250.230243,0.653,7519.503055,,,,,,,,,,
0.6535,11725.22677,0.6535,7457.4978,,,,,,,,,,
0.654,11587.48504,0.654,7388.099133,,,,,,,,,,
0.6545,11660.91628,0.6545,7406.371531,,,,,,,,,,
0.655,11593.0895,0.655,7532.888428,,,,,,,,,,
0.6555,11636.51502,0.6555,7522.632743,,,,,,,,,,
0.656,11624.92201,0.656,7556.604684,,,,,,,,,,
0.6565,11647.92556,0.6565,7511.496455,,,,,,,,,,
0.657,11657.17862,0.657,7586.808048,,,,,,,,,,
0.6575,11627.39988,0.6575,7567.114236,,,,,,,,,,
0.658,11688.94387,0.658,7607.664097,,,,,,,,,,
0.6585,11656.74774,0.6585,7536.289033,,,,,,,,,,
0.659,11639.72222,0.659,7588.285638,,,,,,,,,,
0.6595,11596.87866,0.6595,7649.723555,,,,,,,,,,
0.66,11625.61402,0.66,7591.050508,,,,,,,,,,
0.6605,11624.8648,0.6605,7676.108371,,,,,,,,,,
0.661,11581.08235,0.661,7687.205671,,,,,,,,,,
0.6615,11553.69335,0.6615,7715.911433,,,,,,,,,,
0.662,11652.81707,0.662,7707.287126,,,,,,,,,,
0.6625,11651.9961,0.6625,7718.180953,,,,,,,,,,
0.663,11719.85747,0.663,7703.133424,,,,,,,,,,
0.6635,11739.43051,0.6635,7764.189998,,,,,,,,,,
0.664,11688.75038,0.664,7752.336012,,,,,,,,,,
0.6645,11687.22701,0.6645,7776.486483,,,,,,,,,,
0.665,11682.06353,0.665,7743.866121,,,,,,,,,,
0.6655,11600.80918,0.6655,7749.265534,,,,,,,,,,
0.666,11627.54265,0.666,7764.3931,,,,,,,,,,
0.6665,11702.67723,0.6665,7699.049842,,,,,,,,,,
0.667,11684.6583,0.667,7722.767509,,,,,,,,,,
0.6675,11647.73321,0.6675,7735.173018,,,,,,,,,,
0.668,11669.40417,0.668,7678.521681,,,,,,,,,,
0.6685,11708.34565,0.6685,7638.216414,,,,,,,,,,
0.669,11667.25761,0.669,7663.025826,,,,,,,,,,
0.6695,11628.65628,0.6695,7612.790508,,,,,,,,,,
0.67,11705.18109,0.67,7705.032414,,,,,,,,,,
0.6705,11691.0236,0.6705,7658.780234,,,,,,,,,,
0.671,269.9874174,0.671,7700.396794,,,,,,,,,,
0.6715,169.6170652,0.6715,7727.606287,,,,,,,,,,
0.672,11668.49833,0.672,7667.902633,,,,,,,,,,
0.6725,11681.21009,0.6725,7651.652389,,,,,,,,,,
0.673,11711.21123,0.673,7654.439524,,,,,,,,,,
0.6735,11656.09547,0.6735,7656.941207,,,,,,,,,,
0.674,11705.95827,0.674,7628.372102,,,,,,,,,,
0.6745,11672.93106,0.6745,7668.565401,,,,,,,,,,
0.675,11685.56247,0.675,7670.575927,,,,,,,,,,
0.6755,11637.66172,0.6755,7700.57042,,,,,,,,,,
0.676,83.5533305,0.676,7650.691261,,,,,,,,,,
0.6765,11681.1619,0.6765,7690.091668,,,,,,,,,,
0.677,11745.2899,0.677,7719.019546,,,,,,,,,,
0.6775,11604.54551,0.6775,7712.757583,,,,,,,,,,
0.678,11736.46225,0.678,7690.744352,,,,,,,,,,
0.6785,11595.52551,0.6785,7716.628084,,,,,,,,,,
0.679,11602.51019,0.679,7693.508529,,,,,,,,,,
0.6795,11658.83108,0.6795,7731.329894,,,,,,,,,,
0.68,11706.17791,0.68,7729.712503,,,,,,,,,,
0.6805,11703.66057,0.6805,7686.942023,,,,,,,,,,
0.681,11730.09202,0.681,7730.800021,,,,,,,,,,
0.6815,11688.36569,0.6815,7793.841355,,,,,,,,,,
0.682,11690.57078,0.682,7745.232241,,,,,,,,,,
0.6825,11620.86175,0.6825,7730.692764,,,,,,,,,,
0.683,11681.92273,0.683,7710.608096,,,,,,,,,,
0.6835,11689.07333,0.6835,7707.367833,,,,,,,,,,
0.684,73.19974114,0.684,7749.476367,,,,,,,,,,
0.6845,11738.00094,0.6845,7709.758912,,,,,,,,,,
0.685,11710.7695,0.685,7736.734514,,,,,,,,,,
0.6855,11654.5858,0.6855,7739.435714,,,,,,,,,,
0.686,11646.04155,0.686,7732.832285,,,,,,,,,,
0.6865,11750.28593,0.6865,7734.543678,,,,,,,,,,
0.687,11674.60591,0.687,7720.452624,,,,,,,,,,
0.6875,11687.20733,0.6875,7752.873044,,,,,,,,,,
0.688,11640.31184,0.688,7724.241422,,,,,,,,,,
0.6885,11685.47681,0.6885,7728.291394,,,,,,,,,,
0.689,11693.1018,0.689,7711.175979,,,,,,,,,,
0.6895,11688.64115,0.6895,7725.169945,,,,,,,,,,
0.69,11625.74786,0.69,7746.479397,,,,,,,,,,
0.6905,11649.79856,0.6905,7755.780767,,,,,,,,,,
0.691,11706.98202,0.691,7766.806584,,,,,,,,,,
0.6915,11674.10307,0.6915,7742.840555,,,,,,,,,,
0.692,11784.94651,0.692,7724.263248,,,,,,,,,,
0.6925,11656.65425,0.6925,7724.077235,,,,,,,,,,
0.693,11828.52463,0.693,7706.829558,,,,,,,,,,
0.6935,11717.27843,0.6935,7729.018101,,,,,,,,,,
0.694,11767.2162,0.694,7675.522297,,,,,,,,,,
0.6945,11738.7025,0.6945,7728.072213,,,,,,,,,,
0.695,11748.67081,0.695,7724.056268,,,,,,,,,,
0.6955,11696.43002,0.6955,7760.87325,,,,,,,,,,
0.696,11772.15372,0.696,7764.188687,,,,,,,,,,
0.6965,11742.07281,0.6965,7684.378689,,,,,,,,,,
0.697,11642.77283,0.697,7745.619688,,,,,,,,,,
0.6975,11761.98698,0.6975,7718.05335,,,,,,,,,,
0.698,11769.11912,0.698,7731.129916,,,,,,,,,,
0.6985,11746.27213,0.6985,7738.326472,,,,,,,,,,
0.699,138.0084943,0.699,7717.393608,,,,,,,,,,
0.6995,68.61054377,0.6995,7720.756855,,,,,,,,,,
0.7,71.36934572,0.7,7738.684498,,,,,,,,,,
0.7005,66.63128382,0.7005,7732.434436,,,,,,,,,,
0.701,80.46130408,0.701,7756.190973,,,,,,,,,,
0.7015,79.99032743,0.7015,7763.223702,,,,,,,,,,
0.702,57.88984014,0.702,7705.714617,,,,,,,,,,
0.7025,210.068005,0.7025,7744.154418,,,,,,,,,,
0.703,397.8664704,0.703,7745.738217,,,,,,,,,,
0.7035,138.2534757,0.7035,7764.175321,,,,,,,,,,
0.704,147.4313558,0.704,7746.699323,,,,,,,,,,
0.7045,5495.368435,0.7045,7726.995105,,,,,,,,,,
0.705,328.9671648,0.705,7730.373586,,,,,,,,,,
0.7055,6002.092385,0.7055,7643.13182,,,,,,,,,,
0.706,10604.25475,0.706,7681.507341,,,,,,,,,,
0.7065,10921.79015,0.7065,7650.20592,,,,,,,,,,
0.707,11005.94527,0.707,7720.686151,,,,,,,,,,
0.7075,11250.59405,0.7075,7719.77821,,,,,,,,,,
0.708,11519.40416,0.708,7719.382925,,,,,,,,,,
0.7085,11505.3255,0.7085,7748.902352,,,,,,,,,,
0.709,11589.89833,0.709,7722.234742,,,,,,,,,,
0.7095,11591.80291,0.7095,7753.618334,,,,,,,,,,
0.71,11482.51365,0.71,7781.443122,,,,,,,,,,
0.7105,11613.68954,0.7105,7774.112603,,,,,,,,,,
0.711,11641.3627,0.711,7739.898448,,,,,,,,,,
0.7115,11685.35848,0.7115,7754.139819,,,,,,,,,,
0.712,11731.25782,0.712,7724.081384,,,,,,,,,,
0.7125,11658.18288,0.7125,7730.660843,,,,,,,,,,
0.713,11696.96819,0.713,7784.671502,,,,,,,,,,
0.7135,11688.15586,0.7135,7752.140287,,,,,,,,,,
0.714,11680.00732,0.714,7771.962665,,,,,,,,,,
0.7145,94.29346358,0.7145,7766.965765,,,,,,,,,,
0.715,11671.69639,0.715,7791.949845,,,,,,,,,,
0.7155,11734.26323,0.7155,7787.036162,,,,,,,,,,
0.716,143.0721689,0.716,7796.558599,,,,,,,,,,
0.7165,11763.63204,0.7165,7826.27411,,,,,,,,,,
0.717,11681.4067,0.717,7803.629521,,,,,,,,,,
0.7175,11758.20147,0.7175,7826.016508,,,,,,,,,,
0.718,11810.68017,0.718,7801.05075,,,,,,,,,,
0.7185,11762.56982,0.7185,7815.32936,,,,,,,,,,
0.719,11833.52397,0.719,7721.061466,,,,,,,,,,
0.7195,11762.428,0.7195,7825.154367,,,,,,,,,,
0.72,11855.35009,0.72,7726.775286,,,,,,,,,,
0.7205,11814.26245,0.7205,7838.321671,,,,,,,,,,
0.721,11836.32214,0.721,194.4323311,,,,,,,,,,
0.7215,11784.51593,0.7215,7667.050128,,,,,,,,,,
0.722,11689.68208,0.722,7823.248533,,,,,,,,,,
0.7225,11760.2928,0.7225,7854.846916,,,,,,,,,,
0.723,11861.81406,0.723,7815.18142,,,,,,,,,,
0.7235,11722.24454,0.7235,7863.917644,,,,,,,,,,
0.724,11802.4536,0.724,7852.220931,,,,,,,,,,
0.7245,11770.84743,0.7245,7836.221327,,,,,,,,,,
0.725,11725.56756,0.725,7882.466386,,,,,,,,,,
0.7255,11847.95432,0.7255,7852.120052,,,,,,,,,,
0.726,11799.26077,0.726,7905.753324,,,,,,,,,,
0.7265,11756.4378,0.7265,7885.935255,,,,,,,,,,
0.727,11757.80173,0.727,7877.588664,,,,,,,,,,
0.7275,11808.68425,0.7275,7909.622234,,,,,,,,,,
0.728,11874.81983,0.728,7881.497513,,,,,,,,,,
0.7285,11796.09666,0.7285,7862.743706,,,,,,,,,,
0.729,11869.96741,0.729,7851.107235,,,,,,,,,,
0.7295,11763.14622,0.7295,7897.500203,,,,,,,,,,
0.73,6088.375613,0.73,7906.439601,,,,,,,,,,
0.7305,11722.42221,0.7305,7910.013029,,,,,,,,,,
0.731,11847.2953,0.731,7876.958695,,,,,,,,,,
0.7315,11810.30627,0.7315,7881.396224,,,,,,,,,,
0.732,11777.73567,0.732,7910.603796,,,,,,,,,,
0.7325,11692.83458,0.7325,7901.957612,,,,,,,,,,
0.733,11761.67895,0.733,7945.758487,,,,,,,,,,
0.7335,11761.25075,0.7335,7910.047996,,,,,,,,,,
0.734,11816.11664,0.734,7963.265624,,,,,,,,,,
0.7345,11843.77563,0.7345,7910.929423,,,,,,,,,,
0.735,11777.73516,0.735,7948.672276,,,,,,,,,,
0.7355,11751.6303,0.7355,7923.213145,,,,,,,,,,
0.736,11761.90629,0.736,7966.144053,,,,,,,,,,
0.7365,11779.03909,0.7365,7922.924427,,,,,,,,,,
0.737,11757.71942,0.737,7948.33678,,,,,,,,,,
0.7375,11795.21288,0.7375,7943.18424,,,,,,,,,,
0.738,11772.509,0.738,7998.039289,,,,,,,,,,
0.7385,11776.27702,0.7385,7979.092836,,,,,,,,,,
0.739,11832.83496,0.739,7960.871168,,,,,,,,,,
0.7395,11811.29035,0.7395,7950.429933,,,,,,,,,,
0.74,252.4607661,0.74,7998.096438,,,,,,,,,,
0.7405,11738.02558,0.7405,7991.431214,,,,,,,,,,
0.741,11810.61073,0.741,7936.248899,,,,,,,,,,
0.7415,11809.69542,0.7415,7869.288878,,,,,,,,,,
0.742,11849.83019,0.742,7980.821975,,,,,,,,,,
0.7425,11796.78761,0.7425,7940.442701,,,,,,,,,,
0.743,11827.2708,0.743,7940.913179,,,,,,,,,,
0.7435,11812.64136,0.7435,7960.002113,,,,,,,,,,
0.744,11825.45036,0.744,7932.168082,,,,,,,,,,
0.7445,11814.34555,0.7445,7967.589071,,,,,,,,,,
0.745,11862.21428,0.745,7975.894682,,,,,,,,,,
0.7455,11796.55925,0.7455,7960.30031,,,,,,,,,,
0.746,11839.14728,0.746,7963.884435,,,,,,,,,,
0.7465,11777.11873,0.7465,7917.664163,,,,,,,,,,
0.747,11912.23838,0.747,7956.825136,,,,,,,,,,
0.7475,11806.4512,0.7475,7968.840924,,,,,,,,,,
0.748,11831.836,0.748,7982.069778,,,,,,,,,,
0.7485,283.969174,0.7485,8009.152129,,,,,,,,,,
0.749,11769.60913,0.749,7964.438438,,,,,,,,,,
0.7495,11770.56767,0.7495,7976.78804,,,,,,,,,,
0.75,11744.83356,0.75,7916.01902,,,,,,,,,,
0.7505,11796.36954,0.7505,7970.55157,,,,,,,,,,
0.751,11776.19246,0.751,7980.06238,,,,,,,,,,
0.7515,11847.59939,0.7515,7970.56909,,,,,,,,,,
0.752,11773.00034,0.752,8076.014933,,,,,,,,,,
0.7525,11881.02516,0.7525,7986.849934,,,,,,,,,,
0.753,11802.55169,0.753,7976.828042,,,,,,,,,,
0.7535,11854.6686,0.7535,7942.719383,,,,,,,,,,
0.754,11815.21048,0.754,7939.465156,,,,,,,,,,
0.7545,11891.64841,0.7545,7912.586087,,,,,,,,,,
0.755,11869.07867,0.755,7941.833743,,,,,,,,,,
0.7555,11852.07085,0.7555,7927.170228,,,,,,,,,,
0.756,11833.37832,0.756,7956.84819,,,,,,,,,,
0.7565,11877.66672,0.7565,7921.067055,,,,,,,,,,
0.757,11874.7903,0.757,7998.491315,,,,,,,,,,
0.7575,11817.35536,0.7575,8027.047033,,,,,,,,,,
0.758,11841.54582,0.758,7993.053149,,,,,,,,,,
0.7585,11901.27271,0.7585,7981.751804,,,,,,,,,,
0.759,11904.62093,0.759,7978.989801,,,,,,,,,,
0.7595,11898.03847,0.7595,7962.513015,,,,,,,,,,
0.76,11850.68127,0.76,7922.778711,,,,,,,,,,
0.7605,11863.35494,0.7605,7983.158997,,,,,,,,,,
0.761,11911.08454,0.761,7988.894047,,,,,,,,,,
0.7615,11889.27708,0.7615,7939.432753,,,,,,,,,,
0.762,11887.84395,0.762,7991.655367,,,,,,,,,,
0.7625,11888.87099,0.7625,7973.36667,,,,,,,,,,
0.763,11843.24185,0.763,7985.542481,,,,,,,,,,
0.7635,11870.34198,0.7635,7977.340939,,,,,,,,,,
0.764,11861.1928,0.764,7947.374465,,,,,,,,,,
0.7645,11899.18678,0.7645,7933.695386,,,,,,,,,,
0.765,11862.98584,0.765,7962.967941,,,,,,,,,,
0.7655,11883.89382,0.7655,7930.494578,,,,,,,,,,
0.766,11881.51244,0.766,7931.282164,,,,,,,,,,
0.7665,11873.87021,0.7665,7919.759783,,,,,,,,,,
0.767,11889.86853,0.767,7927.516672,,,,,,,,,,
0.7675,11909.86843,0.7675,7966.572896,,,,,,,,,,
0.768,11887.59335,0.768,7967.295219,,,,,,,,,,
0.7685,11848.15212,0.7685,7980.160677,,,,,,,,,,
0.769,11861.52068,0.769,8006.468148,,,,,,,,,,
0.7695,11957.92934,0.7695,8008.127879,,,,,,,,,,
0.77,11920.07632,0.77,7998.253399,,,,,,,,,,
0.7705,133.348605,0.7705,8002.035357,,,,,,,,,,
0.771,11882.6996,0.771,7996.02823,,,,,,,,,,
0.7715,11867.73264,0.7715,8031.637194,,,,,,,,,,
0.772,11941.55603,0.772,8012.123556,,,,,,,,,,
0.7725,11898.70368,0.7725,7996.996632,,,,,,,,,,
0.773,11926.69306,0.773,8002.91352,,,,,,,,,,
0.7735,11950.34355,0.7735,7975.801481,,,,,,,,,,
0.774,11869.73909,0.774,8006.035712,,,,,,,,,,
0.7745,11914.55463,0.7745,7990.624067,,,,,,,,,,
0.775,11982.45388,0.775,8008.111413,,,,,,,,,,
0.7755,11981.57422,0.7755,8005.671064,,,,,,,,,,
0.776,11935.84241,0.776,7959.384948,,,,,,,,,,
0.7765,11954.59901,0.7765,7996.99783,,,,,,,,,,
0.777,11958.8639,0.777,8046.984675,,,,,,,,,,
0.7775,11968.53748,0.7775,8026.772184,,,,,,,,,,
0.778,12001.39438,0.778,8031.556861,,,,,,,,,,
0.7785,11981.69067,0.7785,8053.934808,,,,,,,,,,
0.779,11901.90723,0.779,8024.564103,,,,,,,,,,
0.7795,11922.5472,0.7795,8002.19654,,,,,,,,,,
0.78,11949.42702,0.78,8026.126773,,,,,,,,,,
0.7805,11966.61871,0.7805,8043.252933,,,,,,,,,,
0.781,11955.81346,0.781,8056.492085,,,,,,,,,,
0.7815,11946.53513,0.7815,7999.010271,,,,,,,,,,
0.782,11969.78438,0.782,8005.225132,,,,,,,,,,
0.7825,11934.90016,0.7825,8052.075449,,,,,,,,,,
0.783,11917.69273,0.783,8022.399675,,,,,,,,,,
0.7835,11919.70581,0.7835,8054.982575,,,,,,,,,,
0.784,11982.50182,0.784,8052.78443,,,,,,,,,,
0.7845,11969.38247,0.7845,8066.89548,,,,,,,,,,
0.785,11935.06706,0.785,8035.375369,,,,,,,,,,
0.7855,12040.22042,0.7855,8058.068288,,,,,,,,,,
0.786,11907.18995,0.786,8044.203274,,,,,,,,,,
0.7865,12014.41835,0.7865,8025.763039,,,,,,,,,,
0.787,11983.59618,0.787,8018.491766,,,,,,,,,,
0.7875,12008.38124,0.7875,8045.212625,,,,,,,,,,
0.788,11976.35314,0.788,8004.267277,,,,,,,,,,
0.7885,137.8637357,0.7885,8029.772958,,,,,,,,,,
0.789,11988.63229,0.789,8041.270903,,,,,,,,,,
0.7895,11899.98776,0.7895,8037.554063,,,,,,,,,,
0.79,12037.97288,0.79,8064.117273,,,,,,,,,,
0.7905,11965.115,0.7905,8017.986067,,,,,,,,,,
0.791,11910.76916,0.791,8047.938475,,,,,,,,,,
0.7915,11974.60281,0.7915,8047.177329,,,,,,,,,,
0.792,11936.46919,0.792,8015.071153,,,,,,,,,,
0.7925,12010.70081,0.7925,8032.229811,,,,,,,,,,
0.793,11902.99695,0.793,8059.932172,,,,,,,,,,
0.7935,11929.89155,0.7935,8041.959724,,,,,,,,,,
0.794,11933.80637,0.794,8030.51612,,,,,,,,,,
0.7945,11997.36677,0.7945,8075.297454,,,,,,,,,,
0.795,11962.70646,0.795,8052.952927,,,,,,,,,,
0.7955,12003.70748,0.7955,7996.363698,,,,,,,,,,
0.796,11912.61776,0.796,8038.236324,,,,,,,,,,
0.7965,11888.87328,0.7965,8030.60158,,,,,,,,,,
0.797,11946.49025,0.797,8056.661922,,,,,,,,,,
0.7975,11939.15544,0.7975,8027.040556,,,,,,,,,,
0.798,11942.82145,0.798,8059.990944,,,,,,,,,,
0.7985,11919.33473,0.7985,8066.6004,,,,,,,,,,
0.799,11917.53267,0.799,8095.058512,,,,,,,,,,
0.7995,12025.56256,0.7995,8087.96317,,,,,,,,,,
0.8,11902.10858,0.8,8101.146899,,,,,,,,,,
0.8005,11905.65606,0.8005,8103.08466,,,,,,,,,,
0.801,11949.82577,0.801,8088.191477,,,,,,,,,,
0.8015,12001.34907,0.8015,8072.392725,,,,,,,,,,
0.802,11732.48875,0.802,8069.73596,,,,,,,,,,
0.8025,11926.67723,0.8025,8122.757378,,,,,,,,,,
0.803,11959.21179,0.803,8133.485785,,,,,,,,,,
0.8035,11945.00557,0.8035,8141.211152,,,,,,,,,,
0.804,11976.95997,0.804,8087.105723,,,,,,,,,,
0.8045,11957.52325,0.8045,8133.84728,,,,,,,,,,
0.805,11969.69181,0.805,8107.065028,,,,,,,,,,
0.8055,11983.35033,0.8055,8111.097506,,,,,,,,,,
0.806,11972.41951,0.806,8113.578259,,,,,,,,,,
0.8065,12011.98522,0.8065,8077.047802,,,,,,,,,,
0.807,11962.00288,0.807,8088.440499,,,,,,,,,,
